haskell	libghc-gtk2hs-buildtools-prof	https://deb.debian.org/debian/pool/main/g/gtk2hs-buildtools/libghc-gtk2hs-buildtools-prof_0.13.11.0-1+b1_arm64.deb	1441920
haskell	happy	https://deb.debian.org/debian/pool/main/h/happy/happy_1.20.1.1-1_arm64.deb	517832
interpreters	brandy	https://deb.debian.org/debian/pool/main/b/brandy/brandy_1.23.5-1_arm64.deb	517940
interpreters	bwbasic	https://deb.debian.org/debian/pool/main/b/bwbasic/bwbasic_2.20pl2-14_arm64.deb	72204
interpreters	cairo-5c	https://deb.debian.org/debian/pool/main/c/cairo-5c/cairo-5c_1.21_all.deb	40560
interpreters	libtcl-chiark-1	https://deb.debian.org/debian/pool/main/c/chiark-tcl/libtcl-chiark-1_1.3.7_arm64.deb	57320
interpreters	libcrypt-ciphersaber-perl	https://deb.debian.org/debian/pool/main/c/ciphersaber/libcrypt-ciphersaber-perl_1.01-2.2_all.deb	10268
interpreters	cjs	https://deb.debian.org/debian/pool/main/c/cjs/cjs_128.0-1_arm64.deb	115356
introspection	gir1.2-abi-3.0	https://deb.debian.org/debian/pool/main/a/abiword/gir1.2-abi-3.0_3.0.6~dfsg-1_arm64.deb	16996
introspection	gir1.2-accountsservice-1.0	https://deb.debian.org/debian/pool/main/a/accountsservice/gir1.2-accountsservice-1.0_23.13.9-7_arm64.deb	10236
introspection	gir1.2-appstream-1.0	https://deb.debian.org/debian/pool/main/a/appstream/gir1.2-appstream-1.0_1.0.5-1_arm64.deb	29540
introspection	gir1.2-appstreamcompose-1.0	https://deb.debian.org/debian/pool/main/a/appstream/gir1.2-appstreamcompose-1.0_1.0.5-1_arm64.deb	13576
introspection	gir1.2-appstreamglib-1.0	https://deb.debian.org/debian/pool/main/a/appstream-glib/gir1.2-appstreamglib-1.0_0.8.3-1_arm64.deb	21960
introspection	gir1.2-aravis-0.8	https://deb.debian.org/debian/pool/main/a/aravis/gir1.2-aravis-0.8_0.8.34-1_arm64.deb	27320
java	libtreelayout-java	https://deb.debian.org/debian/pool/main/a/abego-treelayout/libtreelayout-java_1.0.3-2_all.deb	27048
java	libaccess-modifier-checker-java	https://deb.debian.org/debian/pool/main/a/access-modifier-checker/libaccess-modifier-checker-java_1.34-1_all.deb	46580
java	libaccessodf-java	https://deb.debian.org/debian/pool/main/a/accessodf/libaccessodf-java_0.1.1~b-3_all.deb	18192
java	activemq	https://deb.debian.org/debian/pool/main/a/activemq/activemq_5.17.6+dfsg-2_all.deb	50492
java	libactivemq-activeio-java	https://deb.debian.org/debian/pool/main/a/activemq-activeio/libactivemq-activeio-java_3.1.4-4_all.deb	89584
java	libactivemq-protobuf-java	https://deb.debian.org/debian/pool/main/a/activemq-protobuf/libactivemq-protobuf-java_1.1-8_all.deb	345476
javascript	node-acorn	https://deb.debian.org/debian/pool/main/a/acorn/node-acorn_8.8.1+ds+~cs25.17.7-2_all.deb	128252
javascript	node-almond	https://deb.debian.org/debian/pool/main/a/almond/node-almond_0.3.3+dfsg-10_all.deb	13736
javascript	libjs-angularjs	https://deb.debian.org/debian/pool/main/a/angular.js/libjs-angularjs_1.8.3-3_all.deb	817520
javascript	libjs-asciimathml	https://deb.debian.org/debian/pool/main/a/asciimathtml/libjs-asciimathml_2.0.2-5_all.deb	55476
javascript	libjs-autosize	https://deb.debian.org/debian/pool/main/a/autosize.js/libjs-autosize_4.0.4~dfsg1+~4.0.0-2_all.deb	8348
javascript	node-autosize	https://deb.debian.org/debian/pool/main/a/autosize.js/node-autosize_4.0.4~dfsg1+~4.0.0-2_all.deb	10492
kde	konsolekalendar	https://deb.debian.org/debian/pool/main/a/akonadi-calendar-tools/konsolekalendar_24.12.3-1_arm64.deb	412052
kde	akonadi-contacts-data	https://deb.debian.org/debian/pool/main/a/akonadi-contacts/akonadi-contacts-data_24.12.3-1_all.deb	194744
kde	akonadi-mime-data	https://deb.debian.org/debian/pool/main/a/akonadi-mime/akonadi-mime-data_24.12.3-1_all.deb	80196
kde	alligator	https://deb.debian.org/debian/pool/main/a/alligator/alligator_25.04.3-1_arm64.deb	167564
kde	arianna	https://deb.debian.org/debian/pool/main/a/arianna/arianna_25.04.0-1_arm64.deb	712368
kde	kio-audiocd	https://deb.debian.org/debian/pool/main/a/audiocd-kio/kio-audiocd_25.04.2-1_arm64.deb	699464
libdevel	389-ds-base-dev	https://deb.debian.org/debian/pool/main/3/389-ds-base/389-ds-base-dev_3.1.2+dfsg1-1+deb13u1_arm64.deb	74852
libdevel	lib4ti2-dev	https://deb.debian.org/debian/pool/main/4/4ti2/lib4ti2-dev_1.6.10+ds-1.1+b2_arm64.deb	493788
libdevel	liba52-0.7.4-dev	https://deb.debian.org/debian/pool/main/a/a52dec/liba52-0.7.4-dev_0.7.4-20+b3_arm64.deb	49448
libdevel	libaa1-dev	https://deb.debian.org/debian/pool/main/a/aalib/libaa1-dev_1.4p5-51.1+b1_arm64.deb	131832
libdevel	libabiword-dev	https://deb.debian.org/debian/pool/main/a/abiword/libabiword-dev_3.0.6~dfsg-1_arm64.deb	24700
libdevel	libabsl-dev	https://deb.debian.org/debian/pool/main/a/abseil/libabsl-dev_20240722.0-4_arm64.deb	1223308
libs	389-ds-base-libs	https://deb.debian.org/debian/pool/main/3/389-ds-base/389-ds-base-libs_3.1.2+dfsg1-1+deb13u1_arm64.deb	1043568
libs	lib4ti2-0t64	https://deb.debian.org/debian/pool/main/4/4ti2/lib4ti2-0t64_1.6.10+ds-1.1+b2_arm64.deb	381592
libs	liba52-0.7.4	https://deb.debian.org/debian/pool/main/a/a52dec/liba52-0.7.4_0.7.4-20+b3_arm64.deb	30296
libs	libaa1	https://deb.debian.org/debian/pool/main/a/aalib/libaa1_1.4p5-51.1+b1_arm64.deb	47980
libs	libabsl20240722	https://deb.debian.org/debian/pool/main/a/abseil/libabsl20240722_20240722.0-4_arm64.deb	452500
libs	qml-module-sso-onlineaccounts	https://deb.debian.org/debian/pool/main/a/accounts-qml-module/qml-module-sso-onlineaccounts_0.7+git20231028.05e79eb-6_arm64.deb	57336
lisp	elpa-ace-link	https://deb.debian.org/debian/pool/main/a/ace-link/elpa-ace-link_0.5.0-5_all.deb	7576
lisp	elpa-ace-popup-menu	https://deb.debian.org/debian/pool/main/a/ace-popup-menu/elpa-ace-popup-menu_0.2.1-5_all.deb	6248
lisp	elpa-ace-window	https://deb.debian.org/debian/pool/main/a/ace-window/elpa-ace-window_0.10.0-3_all.deb	15724
lisp	elpa-acl2	https://deb.debian.org/debian/pool/main/a/acl2/elpa-acl2_8.6+dfsg-2_all.deb	78264
lisp	elpa-aggressive-indent	https://deb.debian.org/debian/pool/main/a/aggressive-indent-mode/elpa-aggressive-indent_1.10.0+git20230112.1.a437a45-1_all.deb	519904
lisp	cl-agnostic-lizard	https://deb.debian.org/debian/pool/main/a/agnostic-lizard/cl-agnostic-lizard_0~git20201010.1.fe3a737-2_all.deb	19552
localization	aegisub-l10n	https://deb.debian.org/debian/pool/main/a/aegisub/aegisub-l10n_3.2.2+dfsg-7.3_all.deb	491460
localization	cflow-l10n	https://deb.debian.org/debian/pool/main/c/cflow/cflow-l10n_1.7-5_all.deb	45588
localization	debconf-i18n	https://deb.debian.org/debian/pool/main/d/debconf/debconf-i18n_1.5.91_all.deb	217348
localization	debian-edu-router-fai-l10n	https://deb.debian.org/debian/pool/main/d/debian-edu-router/debian-edu-router-fai-l10n_2.13.5_all.deb	36268
